Date,ShortWave,LongWave,AirTemp,RelHum,Windspeed,Rain,Snow
2018-08-30 13:00,426.3888892,330.7009493,15.2,53.9,1.7,0,0
2018-08-30 14:00,408.3333331,340.1653342,15.4,54.7,1.7,0,0
2018-08-30 15:00,345,333.6445966,15.7,52.4,1.36,0,0
2018-08-30 16:00,240.2777781,319.9883089,15.1,60.3,1.19,0,0
2018-08-30 17:00,188.6111111,329.4651142,15.2,60.7,1.19,0,0
2018-08-30 18:00,68.61111111,315.3213238,14,68.2,1.53,0,0
2018-08-30 19:00,14.72222194,323.4536152,13.1,75.1,1.36,0,0
2018-08-30 20:00,0.555556111,329.3936966,11.7,80.6,1.19,0,0
2018-08-30 21:00,0,314.4891534,10.5,84.3,0.85,0,0
2018-08-30 22:00,0,310.856171,10.8,84.8,1.02,0,0
2018-08-30 23:00,0,315.3399545,10.1,86.7,0.68,0,0
2018-08-31 00:00,0,311.5455062,9.3,87.1,1.19,0,0
2018-08-31 01:00,0,318.7617892,9.5,86.5,2.21,0,0
2018-08-31 02:00,0,315.7218834,8,89.2,1.19,0,0
2018-08-31 03:00,0,323.7827571,8.5,89.8,1.36,0,0
2018-08-31 04:00,0,317.1316047,7.8,88.2,1.02,0,0
2018-08-31 05:00,0,308.1578277,7,90.3,1.53,0,0
2018-08-31 06:00,8.611111111,310.96485,7.1,87.6,1.19,0,0
2018-08-31 07:00,95,313.8091337,9.5,82.9,2.04,0,0
2018-08-31 08:00,238.0555561,314.3773694,13.3,68.7,2.72,0,0
2018-08-31 09:00,389.4444439,321.0409422,14.8,63.6,3.91,0,0
2018-08-31 10:00,529.4444442,299.6436074,16.1,61.5,4.08,0,0
2018-08-31 11:00,627.5,297.4545026,17.4,58.2,4.25,0,0
2018-08-31 12:00,713.6111111,295.9702585,17.8,53.8,4.93,0,0
2018-08-31 13:00,679.1666672,310.8158046,18.3,54.5,4.76,0,0
2018-08-31 14:00,686.9444444,319.1778743,18.3,51.6,4.25,0,0
2018-08-31 15:00,555,314.1134348,18.4,50.2,3.57,0,0
2018-08-31 16:00,435,315.2530113,18.4,49.7,4.08,0,0
2018-08-31 17:00,326.3888889,316.2249117,18.1,48.7,4.08,0,0
2018-08-31 18:00,192.2222219,310.2693047,17.1,54.6,2.38,0,0
2018-08-31 19:00,48.61111111,308.6111742,13.9,66.3,2.38,0,0
2018-08-31 20:00,0,309.154569,12.8,70.4,2.21,0,0
2018-08-31 21:00,0,297.3302981,12.4,72.8,2.55,0,0
2018-08-31 22:00,0,304.9999276,12.6,69.9,3.57,0,0
2018-08-31 23:00,0,306.0184047,13,69.4,4.08,0,0
2018-09-01 00:00,0,315.8398777,13.1,69.9,3.4,0,0
2018-09-01 01:00,0,319.6405362,13.9,68.9,3.4,0,0
2018-09-01 02:00,0,329.3129637,13.4,71.4,3.57,0,0
2018-09-01 03:00,0,338.240164,13.6,72.5,3.06,0,0
2018-09-01 04:00,0,346.5277111,14,71.7,3.06,0,0
2018-09-01 05:00,0,351.7287756,14.1,71.6,3.06,0,0
2018-09-01 06:00,6.388888889,355.0978234,13.9,74.3,2.38,0,0
2018-09-01 07:00,39.44444389,329.3409097,14.1,74.5,2.72,0,0
2018-09-01 08:00,107.5,350.9276564,14.9,74.4,3.06,0,0
2018-09-01 09:00,145.5555561,356.870843,16,73,4.42,0,0
2018-09-01 10:00,236.1111111,363.1742227,16.1,74.7,4.25,0,0
2018-09-01 11:00,254.1666669,362.7922938,16.3,73.5,3.06,0,0
2018-09-01 12:00,362.5,365.9160377,17,74.7,2.89,0,0
2018-09-01 13:00,388.3333331,372.9615394,17.2,74.5,3.23,0,0
2018-09-01 14:00,361.1111108,377.4049564,17.4,74.7,2.55,0,0
2018-09-01 15:00,251.6666672,386.6488783,17.3,76.2,2.89,0,0
2018-09-01 16:00,78.05555611,388.4467388,17.1,79.7,1.53,0,0
2018-09-01 17:00,49.72222194,388.4094774,16.7,85.5,1.53,0,0
2018-09-01 18:00,33.33333306,388.5461024,16.3,89.8,1.87,0,0
2018-09-01 19:00,16.94444389,388.1703837,15.9,93.9,1.19,0,0
2018-09-01 20:00,0,386.779293,15.8,95.3,0.85,0.0032,0
2018-09-01 21:00,0,388.2169604,15.9,95.7,1.02,0.0048,0
2018-09-01 22:00,0,388.6423609,15.9,96.1,1.53,0.0016,0
2018-09-01 23:00,0,389.9247727,15.9,96.1,1.87,0.0016,0
2018-09-02 00:00,0,388.6672018,15.8,95.7,1.87,0.0032,0
2018-09-02 01:00,0,386.6085118,15.9,95.7,1.87,0,0
2018-09-02 02:00,0,384.4131968,16.1,94.3,1.7,0.0016,0
2018-09-02 03:00,0,384.9783274,16.3,94,2.21,0.0032,0
2018-09-02 04:00,0,380.1685071,16.4,93.3,2.38,0.0016,0
2018-09-02 05:00,0,381.5254415,16.5,93.3,2.38,0.0016,0
2018-09-02 06:00,2.777778056,373.3217326,16.8,91,2.89,0.0016,0
2018-09-02 07:00,36.38888889,371.5300823,17,90,2.72,0,0
2018-09-02 08:00,60.27777806,376.6007321,17.2,86,3.4,0,0
2018-09-02 09:00,176.6666669,374.2004796,18.1,80.3,4.25,0.0048,0
2018-09-02 10:00,128.3333331,376.6069423,18.2,79.4,4.25,0,0
2018-09-02 11:00,174.4444439,380.6342741,18.2,81.1,4.25,0,0
2018-09-02 12:00,273.3333331,381.1217768,18.1,85.1,4.42,0.0016,0
2018-09-02 13:00,294.4444439,379.4481208,18.3,85.2,3.91,0.0016,0
2018-09-02 14:00,202.7777781,385.049745,18.1,85.7,3.57,0.0016,0
2018-09-02 15:00,202.5,391.2754969,18.1,86.7,1.87,0,0
2018-09-02 16:00,179.7222219,384.7578644,18.2,85.8,2.38,0.0016,0
2018-09-02 17:00,50,383.8946429,18.1,85.7,2.21,0,0
2018-09-02 18:00,37.5,387.189168,17.9,84.7,2.55,0,0
2018-09-02 19:00,15.55555611,390.6637896,17.2,84.7,3.91,0,0
2018-09-02 20:00,0.277778056,391.471119,16.6,85.1,2.04,0,0
2018-09-02 21:00,0,381.839058,16.2,87.7,1.53,0.0016,0
2018-09-02 22:00,0,381.950842,16.7,88.9,2.21,0,0
2018-09-02 23:00,0,384.9317507,16.7,89.2,2.38,0,0
2018-09-03 00:00,0,388.9652927,16.3,91.9,2.21,0,0
2018-09-03 01:00,0,389.6142613,16,93.2,1.7,0,0
2018-09-03 02:00,0,390.893568,16.3,94,2.38,0.0096,0
2018-09-03 03:00,0,390.4681675,15.7,95.3,1.02,0.0016,0
2018-09-03 04:00,0,390.8873577,15.2,96.7,3.06,0.0032,0
2018-09-03 05:00,0,390.7165765,14.5,97.4,3.91,0.0048,0
2018-09-03 06:00,1.666666944,388.7386194,14.1,98.1,3.57,0.0032,0
2018-09-03 07:00,21.66666694,387.9902872,14.1,98.1,3.74,0.0016,0
2018-09-03 08:00,24.16666694,387.1208555,13.3,97.3,4.42,0.0128,0
2018-09-03 09:00,67.22222194,384.9193302,13,96.5,4.59,0.048,0
2018-09-03 10:00,88.88888889,384.9255405,12.6,95.3,4.76,0.0352,0
2018-09-03 11:00,144.7222219,385.543458,13.2,93.5,4.42,0.0336,0
2018-09-03 12:00,253.6111111,383.4009299,13.3,92.3,4.42,0,0
2018-09-03 13:00,314.7222219,381.6341205,13.6,91.2,4.42,0,0
2018-09-03 14:00,267.5,381.401237,14.5,91.3,4.93,0.0016,0
2018-09-03 15:00,200.5555561,375.2593232,14.2,92.6,5.1,0,0
2018-09-03 16:00,123.0555561,375.5046271,14,91.4,4.93,0.0048,0
2018-09-03 17:00,90,376.1970674,13.6,91.7,3.91,0.0016,0
2018-09-03 18:00,50,369.9371592,13.2,91.4,3.74,0.0016,0
2018-09-03 19:00,11.94444417,372.3560424,12.8,91.3,2.72,0,0
2018-09-03 20:00,0,364.2082254,12.5,89.1,1.87,0,0
2018-09-03 21:00,0,366.1396058,12.4,87.1,2.21,0.0016,0
2018-09-03 22:00,0,365.5434241,12,87.3,2.21,0,0
2018-09-03 23:00,0,365.7235207,11.7,87.9,2.38,0,0
2018-09-04 00:00,0,365.6210519,11.7,87.2,1.87,0,0
2018-09-04 01:00,0,359.8144903,11.5,83.9,2.21,0,0
2018-09-04 02:00,0,359.0692631,10.7,86.9,1.87,0,0
2018-09-04 03:00,0,358.3209309,10.1,88.5,1.19,0,0
2018-09-04 04:00,0,362.1805865,9.5,90.8,1.02,0,0
2018-09-04 05:00,0,357.8210077,9,92.2,0.68,0,0
2018-09-04 06:00,4.722221944,347.4561399,9,93.6,1.19,0,0
2018-09-04 07:00,53.33333306,339.2058542,9.7,92.4,0.68,0,0
2018-09-04 08:00,206.3888892,342.9723565,11.3,87.5,1.87,0,0
2018-09-04 09:00,230.8333331,344.6801687,12.8,79,1.87,0,0
2018-09-04 10:00,251.9444442,346.0153674,13.4,78.1,1.87,0,0
2018-09-04 11:00,259.4444442,339.2959025,13.8,77.5,2.55,0,0
2018-09-04 12:00,419.4444439,351.0208098,14.6,73.9,2.21,0,0
2018-09-04 13:00,568.6111111,349.7725543,15.1,67.8,2.89,0,0
2018-09-04 14:00,564.4444439,354.6413718,15.7,67.3,3.91,0,0
2018-09-04 15:00,541.9444439,360.8267572,16.7,62,2.72,0,0
2018-09-04 16:00,453.6111111,357.2776128,16.4,61.6,3.4,0,0
2018-09-04 17:00,246.9444439,363.7455636,15.3,66.8,3.06,0,0
2018-09-04 18:00,102.2222219,356.9919424,15,67.9,2.89,0,0
2018-09-04 19:00,36.94444389,348.0926881,13.5,75.8,2.89,0,0
2018-09-04 20:00,0,349.8874435,11.7,79.1,1.36,0,0
2018-09-04 21:00,0,339.9262405,10.6,87.4,1.19,0,0
2018-09-04 22:00,0,322.1649932,9.5,90.5,1.02,0,0
2018-09-04 23:00,0,316.1938606,8.4,91.4,0.85,0,0
2018-09-05 00:00,0,306.1953962,7.7,93.9,0.68,0,0
2018-09-05 01:00,0,312.2596822,6.7,92.5,0.68,0,0
2018-09-05 02:00,0,300.0565875,6.2,94.3,0.85,0,0
2018-09-05 03:00,0,300.1093744,5.5,96,0.68,0,0
2018-09-05 04:00,0,310.6729694,5.3,96.9,1.02,0,0
2018-09-05 05:00,0,292.7347306,5.1,98.5,0.68,0,0
2018-09-05 06:00,3.055556111,298.5009258,4.7,97.9,0.34,0,0
2018-09-05 07:00,81.11111111,300.3857295,7,98.7,0.85,0,0
2018-09-05 08:00,272.2222219,308.8409526,10.7,92.9,1.19,0,0
2018-09-05 09:00,403.3333331,318.9512011,13.2,79.4,1.36,0,0
2018-09-05 10:00,540.5555561,294.035773,14.7,71.2,2.38,0,0
2018-09-05 11:00,609.1666667,301.9941781,15.7,61.2,2.89,0,0
2018-09-05 12:00,689.7222222,323.9193821,16.4,59.4,2.89,0,0
2018-09-05 13:00,570.8333331,315.3679005,16.8,57.6,3.06,0,0
2018-09-05 14:00,592.2222219,316.3491162,17.1,56.3,3.23,0,0
2018-09-05 15:00,365.8333331,325.425362,17.3,54.8,2.38,0,0
2018-09-05 16:00,332.2222219,327.0089697,16.4,59.4,2.72,0,0
2018-09-05 17:00,277.2222219,305.2638622,15.7,66.6,2.72,0,0
2018-09-05 18:00,151.3888889,300.8049197,14.5,70.5,2.04,0,0
2018-09-05 19:00,17.5,289.1421147,12.5,77.4,1.36,0,0
2018-09-05 20:00,0,291.8559836,11.8,83,1.02,0,0
2018-09-05 21:00,0,311.4709835,12.4,82.8,1.7,0,0
2018-09-05 22:00,0,321.472553,13.3,80,2.55,0,0
2018-09-05 23:00,0,327.4871572,13,83.1,2.04,0,0
2018-09-06 00:00,0,337.7837124,13,82.8,2.72,0.0016,0
2018-09-06 01:00,0,360.3113084,13.1,91.8,3.06,0.0032,0
2018-09-06 02:00,0,363.9753419,12.8,91.7,2.55,0,0
2018-09-06 03:00,0,360.1063709,11.9,89.1,2.38,0,0
2018-09-06 04:00,0,350.9649178,10.9,84.8,1.53,0,0
2018-09-06 05:00,0,333.548338,9.5,86.3,2.04,0,0
2018-09-06 06:00,1.388888889,330.7164748,7.4,86,1.19,0,0
2018-09-06 07:00,86.94444417,323.2704135,9.6,88.9,0.34,0,0
2018-09-06 08:00,234.1666669,329.1701285,12.1,72.8,0.68,0,0
2018-09-06 09:00,296.9444442,308.3379243,12.7,72.2,0.85,0.0048,0
2018-09-06 10:00,217.5,316.5105821,13.3,67.5,2.55,0,0
2018-09-06 11:00,324.1666669,312.2410515,13.5,63.1,2.21,0,0
2018-09-06 12:00,252.2222219,327.126964,13.5,65.3,3.06,0,0
2018-09-06 13:00,478.6111111,326.0091233,14,62.6,3.57,0,0
2018-09-06 14:00,345.8333331,321.3297177,13.6,60.7,4.76,0,0
2018-09-06 15:00,472.5,298.150048,14.2,62.3,4.08,0,0
2018-09-06 16:00,234.1666669,299.1840507,13.4,63.2,4.59,0.0016,0
2018-09-06 17:00,136.6666669,295.6473268,12.6,67.7,3.91,0,0
2018-09-06 18:00,50.83333306,302.6959337,11.1,75.2,3.23,0.008,0
2018-09-06 19:00,19.44444417,287.7448138,9.5,77,2.55,0,0
2018-09-06 20:00,0,286.9467997,9.1,82.5,2.38,0,0
2018-09-06 21:00,0,294.7654746,7.7,83.8,1.7,0,0
2018-09-06 22:00,0,297.8581673,6.9,86.7,1.53,0,0
2018-09-06 23:00,0,284.3012433,6.3,89,1.53,0,0
2018-09-07 00:00,0,282.1680305,5.6,92.8,1.36,0.0048,0
2018-09-07 01:00,0,276.5850371,6.1,94.8,1.7,0,0
2018-09-07 02:00,0,282.2611839,5.6,94.2,1.53,0,0
2018-09-07 03:00,0,286.9033281,5.4,94.6,1.19,0.0048,0
2018-09-07 04:00,0,275.5914008,5.9,95.1,1.36,0,0
2018-09-07 05:00,0,302.0842264,7.4,93.3,3.06,0,0
2018-09-07 06:00,3.055556111,290.7878247,8.4,90,3.4,0.0096,0
2018-09-07 07:00,47.22222194,291.8839296,10.2,89.4,3.4,0.0768,0
2018-09-07 08:00,70.55555611,291.5796285,11.1,82.6,5.27,0.0016,0
2018-09-07 09:00,101.3888892,319.6219055,11.5,82.9,4.93,0.0976,0
2018-09-07 10:00,149.7222219,344.1026177,12.3,77.9,4.08,0,0
2018-09-07 11:00,169.1666669,346.5587622,13,76.6,4.08,0,0
2018-09-07 12:00,378.0555558,347.1859951,14,74,3.06,0,0
2018-09-07 13:00,310,343.5685382,14.7,72.1,3.91,0,0
2018-09-07 14:00,213.8888892,333.5980199,14.8,70.4,4.08,0,0
2018-09-07 15:00,360.8333331,324.9751206,15.1,72.6,4.59,0,0
2018-09-07 16:00,382.5,313.3433667,14.4,72.3,3.91,0,0
2018-09-07 17:00,103.8888889,309.5551286,13.6,75.6,4.59,0,0
2018-09-07 18:00,31.66666694,319.4045476,13.3,74.9,3.74,0,0
2018-09-07 19:00,5.277778056,310.7381767,13,74.2,4.08,0,0
2018-09-07 20:00,0,313.0483809,12.7,71.4,3.4,0,0
2018-09-07 21:00,0,311.0890545,11.9,73,3.06,0,0
2018-09-07 22:00,0,323.3138851,11.9,78.7,3.4,0,0
2018-09-07 23:00,0,323.6119759,11.9,78.3,2.89,0,0
2018-09-08 00:00,0,327.0772822,11.7,80,3.23,0,0
2018-09-08 01:00,0,331.325077,11.7,83.5,3.06,0,0
2018-09-08 02:00,0,331.9305741,11.9,82.6,2.38,0,0
2018-09-08 03:00,0,330.3655971,12,81.5,2.89,0,0
2018-09-08 04:00,0,338.0973288,12.2,83.8,2.04,0,0
2018-09-08 05:00,0,343.7300041,12.4,86.2,1.87,0,0
2018-09-08 06:00,2.777778056,340.0100785,12.4,88.9,1.53,0.0016,0
2018-09-08 07:00,15,369.3720286,13.2,88.7,1.87,0.0032,0
2018-09-08 08:00,26.11111111,364.7205691,13.4,89.6,3.06,0,0
2018-09-08 09:00,52.5,367.9405715,13.8,91.2,1.87,0.0208,0
2018-09-08 10:00,69.72222194,373.7160819,14.2,89.9,2.89,0.0096,0
2018-09-08 11:00,113.6111111,374.0048575,14.5,90.7,3.06,0.0112,0
2018-09-08 12:00,155.2777781,372.4709316,14.4,86.5,4.42,0.0304,0
2018-09-08 13:00,268.6111111,368.9497332,14.8,77.8,3.74,0.0096,0
2018-09-08 14:00,237.5,368.5926452,15.2,77.9,4.59,0,0
2018-09-08 15:00,271.6666669,355.0729825,15.7,74.4,4.25,0,0
2018-09-08 16:00,202.2222219,337.3427863,15.2,76.5,4.08,0,0
2018-09-08 17:00,105.2777781,312.9552275,14.7,79.1,3.23,0,0
2018-09-08 18:00,35.55555611,336.401937,14.3,81,2.38,0,0
2018-09-08 19:00,7.222221944,357.1409879,14.2,85.5,1.7,0,0
2018-09-08 20:00,0,360.3765158,13.4,85.8,2.72,0,0
2018-09-08 21:00,0,366.0402422,13.5,92.1,3.06,0.0576,0
2018-09-08 22:00,0,372.234943,13.8,90.9,5.1,0,0
2018-09-08 23:00,0,367.5803783,14.1,93.2,4.25,0.0048,0
2018-09-09 00:00,0,375.1661698,14.4,91.8,5.27,0.008,0
2018-09-09 01:00,0,373.3124172,14.1,94.3,5.1,0.0128,0
2018-09-09 02:00,0,375.4580504,14.2,94.6,4.59,0.0176,0
2018-09-09 03:00,0,379.0102999,14.3,95.1,5.44,0.0208,0
2018-09-09 04:00,0,370.918375,14.3,91.4,6.29,0.0128,0
2018-09-09 05:00,0,359.3238824,14,95.8,5.27,0.0208,0
2018-09-09 06:00,1.666666944,378.6097403,14.6,92.6,5.78,0.0112,0
2018-09-09 07:00,29.16666694,378.7618908,14.6,92.9,5.61,0.0096,0
2018-09-09 08:00,88.05555611,380.0753537,14.8,92.2,5.61,0.008,0
2018-09-09 09:00,181.1111111,366.7637336,15.2,88.4,6.29,0.064,0
2018-09-09 10:00,249.1666669,364.2113305,14.8,85.4,7.14,0,0
2018-09-09 11:00,367.2222219,370.6016534,14.5,86.1,4.93,0.0032,0
2018-09-09 12:00,312.7777781,373.414886,14.7,83.8,6.46,0.0032,0
2018-09-09 13:00,538.3333331,334.6009714,15.9,75.6,8.5,0,0
2018-09-09 14:00,594.7222219,323.1679447,16,74.4,6.8,0,0
2018-09-09 15:00,456.9444439,309.0489952,15.8,72.3,6.8,0,0
2018-09-09 16:00,329.1666669,315.2747471,14.8,75,7.14,0.0016,0
2018-09-09 17:00,160.2777781,321.363874,14.9,70.7,5.95,0.0016,0
2018-09-09 18:00,69.44444389,311.3095176,14.5,73.5,6.63,0,0
2018-09-09 19:00,14.44444389,305.4439588,14,73.1,5.78,0,0
2018-09-09 20:00,0,319.4573345,13.7,73.4,4.93,0,0
2018-09-09 21:00,0,306.0308252,13.6,73.3,5.95,0.0096,0
2018-09-09 22:00,0,316.5602639,13.8,72,7.31,0,0
2018-09-09 23:00,0,309.977424,13.4,72.5,5.27,0,0
2018-09-10 00:00,0,303.3262716,13.2,70.3,6.12,0,0
2018-09-10 01:00,0,310.2072024,12.9,71.4,6.46,0,0
2018-09-10 02:00,0,313.0266451,12.7,69.9,5.78,0,0
2018-09-10 03:00,0,318.9512011,12.4,70.4,5.78,0,0
2018-09-10 04:00,0,311.1635772,12.5,72.7,4.76,0,0
2018-09-10 05:00,0,329.7197335,12.6,71.3,5.1,0,0
2018-09-10 06:00,0,332.4087615,12.7,72.5,4.42,0,0
2018-09-10 07:00,24.16666694,325.7327682,12.8,72.5,5.44,0,0
2018-09-10 08:00,96.94444389,336.1969996,13.1,73.1,4.59,0,0
2018-09-10 09:00,166.9444439,349.213634,13.7,73.8,6.12,0,0
2018-09-10 10:00,261.6666669,326.7885067,14.1,72.6,7.31,0,0
2018-09-10 11:00,596.9444442,335.0667384,14.6,71.4,6.46,0,0
2018-09-10 12:00,258.8888889,344.3448165,14,72.5,6.97,0,0
2018-09-10 13:00,258.6111111,342.683581,14.4,76.8,6.29,0.0016,0
2018-09-10 14:00,405.2777781,354.0576105,14.1,75.8,5.44,0,0
2018-09-10 15:00,169.4444442,356.7093771,13.4,82.5,4.93,0.0064,0
2018-09-10 16:00,115.2777781,363.6679357,13.5,83.3,5.61,0.008,0
2018-09-10 17:00,109.1666669,363.6710409,13.1,86,7.48,0.0144,0
2018-09-10 18:00,53.61111111,360.6093993,12.7,92,6.29,0.0112,0
2018-09-10 19:00,7.222221944,366.9904068,13.1,93.7,5.95,0.0256,0
2018-09-10 20:00,0,371.5145567,13.5,94.9,5.61,0.0704,0
2018-09-10 21:00,0,376.3647435,14.4,93.6,6.8,0.1648,0
2018-09-10 22:00,0,378.5352176,14.9,94,6.46,0.0672,0
2018-09-10 23:00,0,382.1495693,14.8,94.3,5.61,0.0832,0
2018-09-11 00:00,0,384.3945661,14.6,94.7,5.44,0.0576,0
2018-09-11 01:00,0,386.0247505,14.3,93.5,6.46,0.0704,0
2018-09-11 02:00,0,385.2826285,13.5,93.1,5.1,0.0672,0
2018-09-11 03:00,0,381.7396944,13.1,92.9,4.76,0.048,0
2018-09-11 04:00,0,373.3155223,11,94.1,4.59,0.048,0
2018-09-11 05:00,0,364.7267793,10.9,88.2,4.93,0.032,0
2018-09-11 06:00,0,358.2991951,11,87.4,4.08,0.0192,0
2018-09-11 07:00,27.5,352.0858636,12,83.4,4.76,0.0032,0
2018-09-11 08:00,111.3888889,346.8133815,12.8,76.3,5.1,0,0
2018-09-11 09:00,180.2777781,333.7191193,13.1,73.6,4.93,0.3792,0
2018-09-11 10:00,281.6666672,328.0181315,14,70.4,5.1,0,0
2018-09-11 11:00,421.9444439,318.7959454,14.6,68.9,5.27,0,0
2018-09-11 12:00,515.2777781,334.2749345,14.6,66.6,5.44,0,0
2018-09-11 13:00,408.0555558,327.4498958,15.1,66.4,5.1,0,0
2018-09-11 14:00,553.0555561,315.7591447,15.4,64,5.78,0,0
2018-09-11 15:00,514.1666672,327.6672537,15.4,66.4,6.12,0,0
2018-09-11 16:00,398.6111108,331.5796963,14.4,70.8,5.78,0,0
2018-09-11 17:00,121.6666669,323.1275783,13.9,75.8,5.27,0,0
2018-09-11 18:00,40,347.8287535,13.9,77.3,5.78,0,0
2018-09-11 19:00,3.611111111,350.0178583,13.9,78.1,6.12,0,0
2018-09-11 20:00,0,347.6921285,14.1,77.5,5.78,0,0
2018-09-11 21:00,0,347.1735746,13.4,78.4,5.78,0,0
2018-09-11 22:00,0,348.5988216,12.3,79.5,5.27,0.0144,0
2018-09-11 23:00,0,346.5867082,11.9,77.3,4.76,0.0064,0
2018-09-12 00:00,0,343.89147,11.6,78.4,5.1,0.008,0
2018-09-12 01:00,0,341.14655,11.2,79.2,4.93,0.0096,0
2018-09-12 02:00,0,339.1033855,11.1,77.6,4.76,0.0048,0
2018-09-12 03:00,0,337.5011471,11.4,80.6,3.06,0.0016,0
2018-09-12 04:00,0,342.9568309,11.4,81.5,3.91,0.0016,0
2018-09-12 05:00,0,316.4764259,11.7,77.3,4.08,0,0
2018-09-12 06:00,0,305.6892627,11.2,77.2,2.72,0,0
2018-09-12 07:00,17.77777806,304.9409305,11.2,75.5,3.57,0,0
2018-09-12 08:00,120.2777781,283.7951098,12.3,74.6,2.72,0,0
2018-09-12 09:00,164.4444439,299.5690847,13.1,71.7,4.08,0.032,0
2018-09-12 10:00,539.7222219,298.370511,13.9,68.2,4.25,0,0
2018-09-12 11:00,635.2777783,303.5249989,13.8,66.8,4.08,0,0
2018-09-12 12:00,568.0555561,310.9617449,14.8,64.7,4.93,0,0
2018-09-12 13:00,542.5,300.2242636,14.8,68.2,5.27,0,0
2018-09-12 14:00,516.9444439,308.6639612,14.7,62.2,4.42,0,0
2018-09-12 15:00,491.3888889,323.4039333,14.9,64.1,4.59,0,0
2018-09-12 16:00,453.3333331,300.345363,14.7,61.2,3.91,0,0
2018-09-12 17:00,260.8333331,308.5583873,13.5,64.8,3.4,0,0
2018-09-12 18:00,73.61111111,311.9088044,12.4,72.2,3.06,0,0
2018-09-12 19:00,5,301.1620077,12,77.7,3.4,0,0
2018-09-12 20:00,0,302.4537348,12.2,79.2,3.91,0.0016,0
2018-09-12 21:00,0,313.0701167,12.3,78.2,3.91,0.0016,0
2018-09-12 22:00,0,327.6113617,12.6,81.2,4.93,0.0016,0
2018-09-12 23:00,0,334.094838,12.4,80.9,5.44,0,0
2018-09-13 00:00,0,336.5540876,12.3,76.6,4.25,0.0048,0
2018-09-13 01:00,0,329.375066,12.1,77.6,4.76,0.0064,0
2018-09-13 02:00,0,311.9367504,11.6,75,4.59,0,0
2018-09-13 03:00,0,295.5200171,11.4,76.4,4.59,0,0
2018-09-13 04:00,0,300.5782465,11.6,74.7,5.95,0,0
2018-09-13 05:00,0,308.797481,11.2,76.9,4.59,0,0
2018-09-13 06:00,0,327.0741771,11.3,77.1,3.91,0,0
2018-09-13 07:00,28.61111111,322.6431806,11.6,77.4,4.76,0,0
2018-09-13 08:00,115,319.9137861,12.5,75.8,5.44,0,0
2018-09-13 09:00,439.7222219,329.5924239,13.5,72.4,5.27,0.0016,0
2018-09-13 10:00,263.6111108,344.9006318,13,76.6,5.78,0,0
2018-09-13 11:00,187.7777781,356.7435334,13.1,78.9,6.12,0,0
2018-09-13 12:00,192.2222219,340.1932802,13.4,80.6,5.95,0.0016,0
2018-09-13 13:00,347.7777781,339.2338003,13.8,81.1,6.12,0.0032,0
2018-09-13 14:00,427.2222219,343.7486348,14,78.4,6.12,0,0
2018-09-13 15:00,213.3333331,347.7418103,13.6,81.4,5.78,0.0016,0
2018-09-13 16:00,123.8888892,334.672389,13.4,82.5,5.61,0.0032,0
2018-09-13 17:00,58.88888889,344.4100239,13.6,78.9,5.95,0.0032,0
2018-09-13 18:00,42.77777806,331.2909208,13.2,82.7,5.27,0.0048,0
2018-09-13 19:00,5.277778056,356.0386727,12.8,86.6,4.76,0.0032,0
2018-09-13 20:00,0,354.7997325,13,82.9,3.91,0.0048,0
2018-09-13 21:00,0,346.5742878,12.8,83.1,3.57,0.0144,0
2018-09-13 22:00,0,356.5820675,13,83.6,3.91,0.0032,0
2018-09-13 23:00,0,352.4025852,13,80.8,4.76,0.0064,0
2018-09-14 00:00,0,353.3185936,13,81.2,5.95,0.0016,0
2018-09-14 01:00,0,349.3813101,12.9,83,6.12,0.008,0
2018-09-14 02:00,0,356.513755,12.6,86.4,5.78,0.0048,0
2018-09-14 03:00,0,356.7373232,12.5,83.8,4.93,0.0064,0
2018-09-14 04:00,0,363.5033647,12,89.2,4.93,0.0128,0
2018-09-14 05:00,0,361.5812997,12.2,89.9,5.27,0.0192,0
2018-09-14 06:00,0,358.2370928,12.1,88.7,4.42,0.0112,0
2018-09-14 07:00,18.88888917,361.4353594,12.2,88.7,5.44,0.0096,0
2018-09-14 08:00,46.38888889,359.0785785,11.6,90.9,4.25,0.0368,0
2018-09-14 09:00,78.33333306,353.5204259,12.2,85.1,3.74,0.0832,0
2018-09-14 10:00,275,352.0423921,13,81.3,5.78,0,0
2018-09-14 11:00,235.5555561,330.4401198,12.9,80.5,6.29,0.0032,0
2018-09-14 12:00,179.1666669,326.7108789,13.4,79,5.27,0.0032,0
2018-09-14 13:00,188.3333331,333.1695142,13.8,76.7,4.93,0,0
2018-09-14 14:00,238.6111111,327.4530009,14.2,76.4,5.1,0,0
2018-09-14 15:00,269.7222219,319.252397,14.3,74.7,5.44,0.0016,0
2018-09-14 16:00,209.4444439,318.4233318,13.9,75.9,5.1,0,0
2018-09-14 17:00,89.16666694,312.694398,13.5,77.8,5.1,0,0
2018-09-14 18:00,21.11111111,327.1580152,12.8,83.6,5.61,0.0192,0
2018-09-14 19:00,1.944443889,340.9757687,11.6,88.4,4.93,0.024,0
2018-09-14 20:00,0,348.6050318,11.9,85,3.57,0.0016,0
2018-09-14 21:00,0,333.6259659,12.4,81.9,4.76,0.0368,0
2018-09-14 22:00,0,319.6436413,12.3,85,5.61,0.0048,0
2018-09-14 23:00,0,323.1803652,11.7,87.6,2.89,0.0416,0
